Chromosome	Genomic_position1	Genomic_position2	G1	Early_S	Late_S_G2	M_stage
chr11	13000000	25000000	-3.139685213682242e-05	1.4425361405301373e-05	-6.605572758644485e-06	2.3577060892421288e-05
chr11	13000000	25500000	-9.294082474298193e-06	1.8780365735437954e-06	-2.2331409581966e-06	9.649183357396397e-06
chr11	13000000	26000000	-1.5134240857150872e-05	6.211483764673176e-06	-4.45209499844168e-06	1.337484827672597e-05
chr11	13500000	18500000	-4.1504017281113194e-05	1.817214579205029e-05	-2.3762204364174977e-06	2.5708089060572094e-05
chr11	13500000	20000000	-1.171067742689047e-06	2.239173736597877e-05	-7.136830490708234e-05	5.014761627535336e-05
chr11	13500000	21500000	-5.014466805732809e-05	2.8128436315455475e-05	-1.1870846356032416e-05	3.3887080280692314e-05
chr11	13500000	22000000	-4.946465705870651e-05	3.732697532541351e-05	-2.1161236691114028e-05	3.3298916423518674e-05
chr11	13500000	22500000	-0.00010344416550651658	7.611130276927725e-05	-4.2489578936510954e-05	6.982242266531102e-05
chr11	13500000	23000000	-7.578128279419615e-05	3.8120232329674766e-05	-1.7480937685832032e-05	5.5141982738859954e-05
chr11	13500000	23500000	-3.862265548377763e-05	1.3259987281344365e-05	-4.271731268090662e-06	2.9634392558364197e-05
chr11	13500000	24000000	-2.5573796301614492e-05	1.5290294322767294e-05	-6.4589683006488485e-06	1.674246377660893e-05
chr11	13500000	25000000	-9.546342243993423e-06	5.685859036930196e-07	-9.9807107289962e-07	9.975819784813211e-06
chr11	13500000	25500000	-3.827666772622251e-05	2.15296080114058e-05	-6.3852640437289665e-06	2.3132331625674853e-05
chr11	13500000	26000000	-1.2664527366723632e-05	9.349218407805892e-06	-3.4342861681579963e-06	6.749592057531118e-06
chr11	13500000	26500000	-2.6174281447310933e-05	1.8263843941213054e-05	-6.0001469023518436e-06	1.3910583584220149e-05
chr11	13500000	27000000	-6.269049208640354e-06	3.969987596974534e-06	-1.1487603959636771e-06	3.447820472501917e-06
chr11	13500000	27500000	-1.132373417931376e-05	5.5503441672044575e-06	-4.834099172512651e-07	6.25680222583469e-06
chr11	14000000	21000000	-4.341369349276647e-05	2.4536681303288786e-05	-2.5812829335336573e-05	4.468984989216551e-05
chr11	14000000	22000000	-3.132561532765976e-05	1.830447872634977e-05	-4.614639983628877e-05	5.91675125178881e-05
chr11	14000000	23000000	-9.632967557990924e-05	3.7630117185472044e-05	-8.340479917023913e-06	6.704001352773049e-05
chr11	14000000	24500000	-5.7832386664813386e-05	4.3680845919880085e-05	-1.846302238845965e-05	3.2614566316624404e-05
chr11	14000000	25000000	-1.7605499738237996e-05	8.92718735485687e-06	-1.0674469740479253e-05	1.935277941811364e-05
chr11	14000000	25500000	-2.3137524203775682e-05	1.7688024763629072e-05	-8.128260515150031e-06	1.357776181976078e-05
chr11	14000000	26000000	-9.485308964940486e-06	3.933536544309391e-06	-5.598078251978222e-06	1.114985079766484e-05
chr11	14000000	26500000	-4.258432954884483e-06	3.7220618764877145e-06	-1.92834643257811e-06	2.464719000272453e-06
chr11	14000000	27500000	-9.450149354961468e-06	2.7896097890334203e-06	-8.318245022564952e-07	7.4923631473211575e-06
chr11	14500000	21500000	-3.8451435102615505e-07	1.6908526777115185e-05	-1.68520716670173e-05	3.280805685790256e-07
chr11	14500000	22500000	-6.09587308645132e-05	5.397996210376732e-06	-2.406857929599937e-05	7.962932213558815e-05
chr11	14500000	23000000	-7.840355829102919e-05	6.5335942963429264e-06	-7.846819062251598e-06	7.971678569447249e-05
chr11	14500000	24000000	-0.00010037954125436954	5.4081044663689684e-05	-3.1437419602298176e-05	7.773590477881953e-05
chr11	14500000	25000000	-3.101975885329011e-05	4.447018545761239e-05	-3.085108746745391e-05	1.740066181810107e-05
chr11	14500000	25500000	-5.0413820281391965e-05	3.897489768860396e-05	-1.709624193608761e-05	2.85351581624127e-05
chr11	14500000	26000000	-1.9831211375276325e-05	1.1518447763592121e-05	-5.8574690683599325e-06	1.4170234680932482e-05
chr11	14500000	27000000	-8.798853923508431e-06	7.461016093657236e-06	-3.6999364738221628e-06	5.037774644733872e-06
chr11	14500000	27500000	-1.1062518569815439e-05	3.7003895158704834e-06	-1.0352218851039652e-06	8.397349756705807e-06
chr11	15000000	21500000	-1.5037401317385956e-05	6.709129229420796e-06	-5.820852020406164e-05	6.653680193267065e-05
chr11	15000000	22000000	-5.948557991359848e-05	3.5913076499127786e-05	-3.1122767541091886e-05	5.469525349326432e-05
chr11	15000000	24000000	-5.6409982835248226e-05	7.095013725120226e-05	-9.1554558093776e-05	7.701439249103714e-05
chr11	15000000	25000000	-7.126253258320503e-05	7.105542754288763e-05	-4.29859168434632e-05	4.319300642237067e-05
chr11	15000000	25500000	-5.924180877627805e-05	6.404647647286765e-05	-3.0311650152725634e-05	2.5506979545752985e-05
chr11	15000000	26000000	-4.6508739615092054e-05	3.632269945228472e-05	-1.568612374285294e-05	2.5872168225760107e-05
chr11	15000000	26500000	-2.0271891492029682e-05	1.5811923094588565e-05	-6.145926579392835e-06	1.0605900138216385e-05
chr11	15000000	27500000	-1.2965224323124858e-05	5.4965880963209205e-06	-6.393897024281614e-07	8.108025667752372e-06
chr11	15500000	24000000	-1.675992616583244e-05	1.8654181258170865e-05	-3.940614515158813e-05	3.7511907567022715e-05
chr11	15500000	25000000	-3.8029852657928134e-05	4.625224755727686e-05	-3.0372526452993043e-05	2.215013482782524e-05
chr11	15500000	26000000	-3.2765539435786196e-05	2.285221680722316e-05	-7.313753212656593e-06	1.722706938380725e-05
chr11	15500000	26500000	-1.3809973552270094e-05	7.815227309038165e-06	-3.931000446755206e-06	9.925746962835546e-06
chr11	16000000	23500000	-3.476639008113125e-05	7.593512127641588e-05	-0.00011266073706792668	7.149197735998314e-05
chr11	16000000	24500000	-2.6941955911752303e-05	5.683145682269242e-05	-6.052911194274202e-05	3.063962067244575e-05
chr11	16000000	25000000	-8.200520233003772e-06	1.2018556844850537e-06	-4.384974090498872e-06	1.1383634591766167e-05
chr11	16500000	23000000	-8.581732981838285e-06	7.432911334035453e-05	-7.661852333455954e-05	1.087115815607831e-05
chr11	16500000	24000000	-8.052885459619574e-06	1.8375194840558607e-05	-2.5560763242538086e-05	1.5238453397614648e-05
chr11	16500000	25000000	-1.7160316360786965e-05	1.446862070224597e-05	-4.880748383584432e-06	7.57243853968248e-06
chr11	16500000	27500000	-3.6193451740018646e-05	2.035041707131313e-05	-7.12504333932884e-06	2.2968074972595787e-05
chr11	17000000	23500000	-3.4575468794173504e-05	1.8804010360895516e-05	-1.9585261361498853e-05	3.535672713042004e-05
chr11	17000000	26500000	-2.4657225219471e-05	1.8130582611775024e-05	-1.1130200891784626e-05	1.7656846011959715e-05
chr11	17000000	27000000	-4.138158019486582e-05	1.365874668408651e-05	-8.300733483679323e-06	3.602356894134573e-05
chr11	17000000	27500000	-2.0042278629262e-05	8.57897030073218e-06	-1.9555559617856487e-06	1.3418863500191946e-05
chr11	17500000	26000000	-6.91904715495184e-05	4.2578437205520456e-05	-1.6206005921048926e-05	4.281803412595764e-05
chr11	17500000	26500000	-4.025427642773138e-06	3.32841864292277e-07	-1.7979732092499034e-06	5.490553212439408e-06
chr11	17500000	27000000	-2.4162627778423484e-05	1.8201051716459915e-05	-1.1156416985613759e-05	1.7117992865678388e-05
chr11	17500000	27500000	-2.696437868507928e-05	1.4710265168105252e-05	-7.357815525210753e-06	1.9611926563811722e-05
chr11	18000000	25000000	-2.5039683532668277e-05	5.60331558517646e-05	-3.6835691207670604e-05	5.84221934332163e-06
chr11	18000000	25500000	-4.731074823212111e-05	4.931311195832677e-05	-1.2797404087905306e-05	1.0795039270306005e-05
chr11	18000000	26000000	-8.715672229300253e-05	5.4601751662630706e-05	-1.0395519939265797e-05	4.2950495844706894e-05
chr11	18000000	27000000	-3.515439020702615e-05	3.7169586721574885e-05	-2.0803753614018206e-05	1.8788562738336622e-05
chr11	18000000	27500000	-6.794058435843908e-06	5.386826933317934e-06	-5.349845775981521e-06	6.757077335350914e-06
chr11	18500000	25500000	-3.8711375236744064e-05	2.2027059094398284e-05	-1.0265704986522906e-05	2.6950044139084638e-05
chr11	18500000	26000000	-4.25224560785864e-05	2.7133332878293004e-05	-9.186337524624833e-06	2.4575456018283147e-05
chr11	18500000	26500000	-6.121803780843039e-05	3.0966263966547555e-05	-1.8702129000303103e-05	4.8953914119920225e-05
chr11	18500000	27000000	-2.1504859978449532e-05	1.5295266211978743e-05	-2.296308439326822e-05	2.917267961493053e-05
chr11	18500000	27500000	-6.560367501151631e-06	6.024883214195143e-06	-3.5176095479982906e-06	4.053092209233e-06
chr11	19000000	25500000	-6.912471466193892e-05	6.498148104583379e-05	-4.9754838255466896e-05	5.389808087841175e-05
chr11	19000000	26000000	-4.323614266468212e-05	2.7950020194111857e-05	-1.6455962304462445e-05	3.174208486598218e-05
chr11	19000000	26500000	-3.4533811594883444e-05	2.224966947323992e-05	-5.071991881777649e-06	1.7356130956613925e-05
chr11	19000000	27000000	-5.185957597859669e-05	4.366069115349092e-05	-3.464230794634204e-05	4.284119058866054e-05
chr11	19000000	27500000	-1.8146709589927922e-05	1.6551462613279e-05	-1.153538305516122e-05	1.31306289404165e-05
chr11	19500000	25500000	-8.949811308411881e-05	4.8572378364042376e-05	-3.163823203067295e-06	4.4089569746574854e-05
chr11	19500000	26000000	-5.744427689933218e-05	5.468227827805094e-05	-1.8980489517161914e-05	2.1742501803601045e-05
chr11	19500000	27000000	-2.7655843109641864e-05	1.7959875185624698e-05	-9.823337097714103e-06	1.9519314264471177e-05
chr11	19500000	27500000	-2.552422047301661e-05	1.8468033340468536e-05	-1.0094959634443512e-05	1.7151141764770728e-05
chr11	20000000	25000000	-4.3862244933734476e-05	6.943015659999219e-06	-2.8720492991851644e-06	3.9791264316590966e-05
chr11	20000000	25500000	-3.0398635317396837e-06	2.741062974109809e-06	-4.903222361463122e-09	3.037041096831672e-07
chr11	20000000	26000000	-2.6088892263942397e-05	2.8740700508933513e-05	-5.806461194879375e-06	3.1546497581302903e-06
chr11	20000000	27000000	-8.608279313193634e-05	4.398279029373953e-05	-1.1091770647908562e-05	5.3191759070614354e-05
chr11	20500000	26500000	-7.195397047325969e-05	4.0316711965715514e-05	-3.0343673188326648e-05	6.198093378770864e-05
chr11	20500000	27000000	-6.603225629078224e-05	3.0138757210806943e-05	-1.1661911048577168e-05	4.7555424680467694e-05
chr11	20500000	27500000	-6.64346411213046e-05	1.8960547686219796e-05	-6.5582478782744145e-06	5.403234754339792e-05
chr11	21000000	13000000	-3.899531984643545e-05	3.0019184487173332e-05	-1.8148807430407033e-05	2.7124937503231195e-05
chr11	21000000	14500000	-6.868746422696858e-05	6.29885784292128e-05	-3.305461395939346e-05	3.875351612805389e-05
chr11	21000000	26500000	-9.157025888271165e-05	7.509124843636527e-05	-1.570184977026656e-05	3.218084709715186e-05
chr11	21000000	27000000	-6.98922376614064e-05	1.4871977464281372e-05	-1.099147243621701e-06	5.6119401415344326e-05
chr11	21500000	13500000	-3.9956236651050855e-05	4.77389017760288e-05	-6.339986321108881e-05	5.561720026889816e-05
chr11	22000000	13000000	-1.6696200873411726e-06	1.9507514025463025e-06	-1.1183711194462376e-05	1.0902578287641517e-05
chr11	22000000	15000000	-3.288215593784116e-05	3.5471172191137156e-05	-1.2916904051962774e-05	1.0327877225790871e-05
chr11	22500000	13000000	-1.429224357707426e-05	4.8292771680280566e-05	-7.96834436187055e-05	4.568291114992462e-05
chr11	23000000	13000000	-8.326123497681692e-05	4.240632588334847e-05	-2.5114374147960915e-05	6.59692937915679e-05
chr11	23000000	14000000	-4.66224031697493e-05	3.909667939296924e-05	-5.8283818361815065e-05	6.580951885553077e-05
chr11	23500000	13000000	-5.174809084564913e-05	2.281394836245454e-05	-1.2198782997074886e-05	4.113294144190149e-05
chr11	23500000	13500000	-3.195908866473474e-05	6.691394628433045e-06	-1.334428388872766e-05	3.861195800709538e-05
chr11	24000000	13500000	-3.5598718386609105e-05	1.9676348347275053e-05	-1.1004634370692656e-05	2.6927005092147737e-05
chr11	24000000	20000000	-8.430477610090747e-05	2.706927771214396e-05	-2.9333292332012207e-06	6.0168862182763406e-05
chr11	25000000	13500000	-6.297043728409335e-05	2.598115461296402e-05	-1.4331753845908679e-05	5.132104088261258e-05
chr11	25000000	15500000	-0.00010543259268160909	3.33319439960178e-05	-7.62039635446854e-06	7.972106141096447e-05
chr11	25000000	16500000	-2.9297297794528275e-05	1.0227960228803567e-05	-4.429318360053003e-05	6.336250116873998e-05
chr11	25000000	26500000	-0.00010309287245036103	6.508158885480953e-05	-1.6419125040556536e-05	5.4430360978585665e-05
chr11	25500000	13000000	-4.1412276004848536e-05	2.6467973793842247e-05	-2.0449868316063657e-05	3.539417593856342e-05
chr11	25500000	16500000	-5.697224114555866e-05	2.0355996821308508e-05	-7.523083149862942e-06	4.413931910676183e-05
chr11	25500000	20000000	-8.719522884348407e-05	5.124514045746764e-05	-4.1321901881019586e-05	7.727197335043457e-05
chr11	25500000	20500000	-0.00011409349535824731	6.979912213864737e-05	-2.0333510292402934e-05	6.462786914198659e-05
chr11	26000000	13500000	-0.00014024890551809222	7.520366343669594e-05	-1.2926600109608444e-05	7.797184734954498e-05
chr11	26000000	16000000	-3.583911638997961e-05	9.731226236908697e-06	-4.03215371989063e-06	3.0140024136926513e-05
chr11	26000000	19500000	-5.975931981083704e-05	4.2043345638376194e-05	-5.269575453894504e-05	7.041174831101671e-05
chr11	27000000	14000000	-9.318848278780934e-05	3.0380729731405155e-05	-1.591362958777154e-05	7.872136411606334e-05
chr11	27000000	16000000	-8.196447633963544e-05	2.2135564177006017e-05	-2.906655686274462e-06	6.273557664826512e-05
chr11	27500000	18500000	-9.64671875408385e-05	7.613636407768353e-05	-2.9440570142469368e-05	4.977136704837903e-05
chr9	14500000	22500000	-5.3249938719091e-05	5.941058398093446e-05	-2.95058089250233e-07	-5.865581306352396e-06
chr9	16000000	24000000	-8.175082984962501e-06	1.1654264562821482e-05	-1.5624651041434845e-06	-1.916715837069205e-06
chr9	19500000	24000000	-8.620180562957102e-06	4.731901572085917e-05	-1.0100321014760994e-05	-2.8598504104593304e-05
chr9	20000000	16000000	-1.3913227667217143e-05	6.840599003226089e-05	-3.8557402331207416e-05	-1.5935332339722662e-05
chr9	23500000	15500000	-3.6022524727741254e-05	5.34037004399579e-05	-1.605337918135774e-05	-1.3277807738631963e-06
chr9	24000000	16000000	-7.722674126853235e-07	5.137192397342006e-06	-7.604038046338246e-07	-3.6045174056198446e-06
chr9	24000000	20000000	-1.7546008166391402e-05	6.261510279728099e-05	-1.9148693900206128e-05	-2.592036962596467e-05
chr9	24500000	20500000	-2.1724858379457145e-05	5.301923738443293e-05	-2.534121663302358e-05	-5.953145227977075e-06
chr9	26000000	25000000	-4.4688837806461376e-05	7.677757530473172e-05	-1.952094116859371e-05	-1.2567780640893033e-05
chr9	27000000	22500000	-3.400321038498078e-05	6.173304591357009e-05	-1.023102422550437e-05	-1.7498788565717405e-05
chr9	27500000	22000000	-2.4168783966160844e-06	2.3197433802124578e-05	-1.6531408618902788e-05	-4.2491405110922645e-06
chr9	27500000	22500000	-1.5428590086230542e-05	2.5502245262032374e-05	-4.736261962534627e-06	-5.33738816557161e-06
chr9	27500000	23500000	-3.257394055253826e-05	6.470197877206374e-05	-1.4465046956502192e-05	-1.7662996469880454e-05
chr9	27500000	24000000	-2.750817802734673e-05	6.475660520663951e-05	-1.010022633636254e-05	-2.7148192930326332e-05
chr9	27500000	26500000	-2.6447909249327497e-07	3.797240879066521e-05	-2.4925158675159766e-05	-1.2782776821040898e-05
chr11	14000000	21500000	-1.6856189176905901e-06	4.2229214841427165e-05	-3.361508788657375e-05	-6.9284995333873665e-06
chr11	15000000	19500000	-4.529615639512485e-05	7.389434831566178e-05	-1.1485270078992472e-06	-2.7449652407085523e-05
chr11	16000000	25500000	-5.108220375404926e-05	7.3061823786702e-05	-1.5181776234385325e-05	-6.797844594075286e-06
chr11	17000000	24500000	-7.335791087825782e-06	5.895428748772247e-05	-3.684096664073877e-05	-1.477753703511553e-05
chr11	17500000	25000000	-1.3024334111833014e-05	5.105418822495267e-05	-3.114376231678761e-05	-6.886084884172306e-06
chr11	17500000	25500000	-4.080694816366304e-06	2.583574278105516e-05	-1.317224778176751e-05	-8.58279199746903e-06
chr11	20500000	25500000	-2.0904002303723247e-05	2.5168027241306846e-05	-1.2625459930859506e-06	-3.0014882725026838e-06
chr11	21000000	26000000	-2.6439591965754517e-05	6.897628263686783e-05	-2.3521072580479086e-05	-1.9015618727280524e-05
chr11	23500000	19500000	-9.901990415528416e-06	7.660578557988629e-05	-2.7317347121424974e-05	-3.9386424032272774e-05
chr9	13000000	16500000	-5.8332884873379956e-05	-6.500151357613504e-07	2.6567459281068294e-05	3.24153974361252e-05
chr9	13000000	18500000	-1.084736577467993e-05	-4.648292815545574e-06	3.696701583066897e-07	1.5125977893148956e-05
chr9	13000000	27500000	-9.087949365493841e-07	-4.354929842520505e-07	1.2293939676055742e-06	1.1489637472550384e-07
chr9	16000000	23000000	-1.7920111076819012e-05	-4.778531547344755e-06	5.029379303778115e-06	1.7669263615971432e-05
chr9	16000000	27500000	-5.89939241990578e-07	-2.992834242832032e-06	2.526435383742864e-06	1.056337135896257e-06
chr9	17000000	24500000	-1.3307712248433744e-05	-4.103344836039469e-05	2.3124659492168577e-06	5.202870197535958e-05
chr9	20500000	24500000	-2.4368800222873687e-05	-5.773219527327455e-07	2.2536321398547444e-05	2.409786475254805e-06
chr9	20500000	26500000	-1.0684625885915012e-05	-3.8637926627416165e-05	3.3962871270887263e-06	4.5926286111352967e-05
chr9	21000000	25500000	-8.869464954841532e-06	-6.34301541140303e-05	5.791163348476402e-05	1.4388000272447243e-05
chr9	22000000	16500000	-7.185214417404495e-05	-4.632173368008807e-05	6.592031495529227e-05	5.225355837410461e-05
chr9	22500000	13000000	-1.1661359167192131e-06	-1.0811742595251416e-05	5.96440313529456e-06	6.013476922817062e-06
chr9	22500000	16500000	-5.2518198936013504e-05	-4.458496332517825e-05	6.594766018679366e-05	3.115551589871757e-05
chr9	23000000	27000000	-2.453042998240562e-06	-1.914774202305125e-07	1.938180867000483e-06	7.063373004712048e-07
chr9	24000000	17500000	-1.3341654448595363e-05	-4.180744290351868e-05	4.0186505884776125e-05	1.4962575005483813e-05
chr9	24500000	17000000	-3.960482317779679e-05	-5.5011211952660235e-05	5.2520522876875476e-05	4.2095476055692414e-05
chr9	25000000	17000000	-1.762447936926037e-06	-2.264815957460087e-05	1.8127748353435892e-05	6.282851245487109e-06
chr9	25000000	18000000	-4.9708040023688225e-06	-4.348902621131856e-06	7.622798284501186e-06	1.6969275748124347e-06
chr9	26000000	21000000	-1.6683800095051992e-05	-6.2240706756711e-05	6.662636587861926e-06	7.22618347936077e-05
